tool		SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/package1.yml	true	true	2.963991	1.6812854039999365	121.991168
jbmc-regression/putfield_getfield1.yml	true	true	2.981167	1.8032239180001852	120.799232
jbmc-regression/putstatic_getstatic1.yml	true	true	2.46881	1.3280487249999169	122.503168
jbmc-regression/recursion2.yml	true	true	2.077977	1.0027972789998785	121.552896
jbmc-regression/return1.yml	false	false	2.105574	1.0233344810003473	121.921536
jbmc-regression/return2.yml	false	false	2.27746	1.090580227999908	175.493120
jbmc-regression/store_load1.yml	true	true	2.131456	1.0381695729997773	124.289024
jbmc-regression/swap1.yml	true	true	2.112248	1.0169743820001713	129.433600
jbmc-regression/synchronized.yml	true	true	2.074872	1.0010985800004164	122.626048
jbmc-regression/tableswitch1.yml	true	true	2.489687	1.1726883970000017	179.630080
jbmc-regression/uninitialised1.yml	true	true	2.114122	1.0086117219998414	121.528320
jbmc-regression/virtual1.yml	true	true	2.14388	1.0097278140001436	122.757120
jbmc-regression/virtual2.yml	false	false	2.150487	1.0323436389999188	122.802176
jbmc-regression/virtual4.yml	true	true	2.058577	0.9970701130000634	121.491456
jbmc-regression/virtual_function_unwinding.yml	true	true	2.060717	0.9879442849996849	122.167296
jpf-regression/ExDarko_false.yml	false	false	2.383674	1.1357163200000286	180.215808
jpf-regression/ExDarko_true.yml	true	true	2.365059	1.1425525559998277	177.967104
jpf-regression/ExException_false.yml	false	false	2.293977	1.0989625950001027	177.029120
jpf-regression/ExException_true.yml	true	true	2.307606	1.0992449069999566	177.438720
jpf-regression/ExGenSymExe_false.yml	false	false	2.124947	1.009248781000224	123.113472
jpf-regression/ExGenSymExe_true.yml	true	true	2.137318	1.020551259000058	124.936192
jpf-regression/ExLazy_false.yml	false	false	2.44174	1.1548267739999574	178.626560
jpf-regression/ExLazy_true.yml	true	true	2.342048	1.128009775999999	177.045504
jpf-regression/ExMIT_false.yml	false	false	2.248813	1.08476273999986	176.394240
