   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception.RuntimeException-Java
date:                    Sun, 2025-06-15 18:34:06 IST
tool:                    SPF Sun Jun 15 01:06:53 PM IST 2025
tool executable:         ./jpf-sv-comp
options:
parallel runs:           3
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             3
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             3
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    rcbook
os:                      Linux-6.14.9-300.fc42.x86_64-x86_64-with-glibc2.41
cpu:                     AMD Ryzen 5 5600H with Radeon Graphics
- cores:                 12
- max frequency:         4280.0 MHz
- turbo boost enabled:   True
ram:                     16127.094784 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jpf-regression/ExSymExe4_true.yml                                                       true                             1.83        0.93        None
jpf-regression/ExSymExe5_false.yml                                                      false                            2.13        1.06        None
jpf-regression/ExSymExe5_true.yml                                                       true                             1.82        0.92        None
jpf-regression/ExSymExe6_false.yml                                                      unknown                          2.00        1.00        None
jpf-regression/ExSymExe6_true.yml                                                       true                             1.69        0.85        None
jpf-regression/ExSymExe7_false.yml                                                      false                            1.90        0.95        None
jpf-regression/ExSymExe7_true.yml                                                       unknown                          1.95        0.99        None
jpf-regression/ExSymExe8_false.yml                                                      unknown                          2.00        0.98        None
jpf-regression/ExSymExe8_true.yml                                                       true                             1.82        0.92        None
jpf-regression/ExSymExe9_false.yml                                                      false                            1.79        0.90        None
jpf-regression/ExSymExe9_true.yml                                                       true                             1.79        0.88        None
jpf-regression/ExSymExeArrays_false.yml                                                 false                            1.81        0.91        None
jpf-regression/ExSymExeArrays_true.yml                                                  true                             1.86        0.92        None
jpf-regression/ExSymExeBool_false.yml                                                   false                            1.83        0.91        None
jpf-regression/ExSymExeBool_true.yml                                                    true                             1.85        0.93        None
jpf-regression/ExSymExeComplexMath_false.yml                                            false                            1.88        0.94        None
jpf-regression/ExSymExeComplexMath_true.yml                                             true                             1.81        0.91        None
jpf-regression/ExSymExeD2I_false.yml                                                    false                            1.70        0.84        None
